//U6O MapEdit Full Export V1.23
//house costs
patchx=0; patchy=0; //always 0 so far

housenumber=65535;//Non house tiles
object* item000497=OBJaddnew(1035,930,117+1024*0,0,0);//ale

object* item000498=OBJaddnew(1030,928,117+1024*0,0,0);//ale


object* item000500=OBJaddnew(1031,931,377+1024*0,0,0);//swashbucker

object* item000501=OBJaddnew(1032,930,376+1024*0,0,0);//fighter

object* item000502=OBJaddnew(1033,930,377+1024*0,0,0);//swashbucker

object* item000503=OBJaddnew(1034,931,376+1024*0,0,0);//fighter

object* item000504=OBJaddnew(1033,928,378+1024*0,0,0);//mage

object* item000505=OBJaddnew(1032,931,376+1024*0,0,0);//fighter


object* item000507=OBJaddnew(1034,930,376+1024*0,0,0);//fighter


object* item000515=OBJaddnew(1029,968,376+1024*0,0,0);//fighter

object* item000516=OBJaddnew(1030,968,377+1024*0,0,0);//swashbucker

object* item000517=OBJaddnew(1031,968,376+1024*0,0,0);//fighter

object* item000518=OBJaddnew(1029,967,377+1024*0,0,0);//swashbucker

object* item000519=OBJaddnew(1031,967,376+1024*0,0,0);//fighter

object* item000520=OBJaddnew(1030,965,378+1024*0,0,0);//mage

object* item000521=OBJaddnew(1043,958,376+1024*0,0,0);//fighter

object* item000522=OBJaddnew(1039,941,377+1024*0,0,0);//swashbucker

object* item000523=OBJaddnew(1041,958,376+1024*0,0,0);//fighter

object* item000524=OBJaddnew(1037,941,377+1024*0,0,0);//swashbucker

object* item000525=OBJaddnew(1038,941,376+1024*0,0,0);//fighter

object* item000526=OBJaddnew(1042,958,377+1024*0,0,0);//swashbucker

object* item000527=OBJaddnew(1042,955,378+1024*0,0,0);//mage

object* item000528=OBJaddnew(1038,939,378+1024*0,0,0);//mage

object* item000529=OBJaddnew(1029,985,376+1024*0,0,0);//fighter

object* item000530=OBJaddnew(1030,985,377+1024*0,0,0);//swashbucker

object* item000531=OBJaddnew(1031,985,376+1024*0,0,0);//fighter


object* item000533=OBJaddnew(1029,986,377+1024*0,0,0);//swashbucker

object* item000534=OBJaddnew(1030,983,378+1024*0,0,0);//mage

object* item000535=OBJaddnew(1047,1003,377+1024*0,0,0);//swashbucker

object* item000536=OBJaddnew(1046,1004,376+1024*0,0,0);//fighter

object* item000537=OBJaddnew(1048,1005,377+1024*0,0,0);//swashbucker

object* item000538=OBJaddnew(1047,1005,376+1024*0,0,0);//fighter

object* item000539=OBJaddnew(1048,1000,378+1024*0,0,0);//mage

object* item000540=OBJaddnew(1064,1014,376+1024*0,0,0);//fighter

object* item000541=OBJaddnew(1065,1016,377+1024*0,0,0);//swashbucker

object* item000542=OBJaddnew(1064,1015,376+1024*0,0,0);//fighter

object* item000543=OBJaddnew(1063,1015,377+1024*0,0,0);//swashbucker

object* item000544=OBJaddnew(1061,1015,378+1024*0,0,0);//mage

object* item000545=OBJaddnew(1078,996,376+1024*0,0,0);//fighter

object* item000546=OBJaddnew(1079,994,377+1024*0,0,0);//swashbucker

object* item000547=OBJaddnew(1075,994,376+1024*0,0,0);//fighter

object* item000548=OBJaddnew(1076,996,377+1024*0,0,0);//swashbucker

object* item000549=OBJaddnew(1077,995,378+1024*0,0,0);//mage

object* item000550=OBJaddnew(1079,995,376+1024*0,0,0);//fighter

object* item000551=OBJaddnew(1075,995,377+1024*0,0,0);//swashbucker

object* item000552=OBJaddnew(1077,994,378+1024*0,0,0);//mage

object* item000553=OBJaddnew(1076,1009,342+1024*0,0,0);//giant rat

object* item000554=OBJaddnew(1045,989,342+1024*0,0,0);//giant rat

object* item000555=OBJaddnew(1087,965,213+1024*0,0,0);//mousehole

object* item000556=OBJaddnew(1081,965,88+1024*0,0,0);//gold coin


object* item000558=OBJaddnew(1089,964,378+1024*0,0,0);//mage

object* item000559=OBJaddnew(1090,962,378+1024*0,0,0);//mage

object* item000560=OBJaddnew(1087,963,376+1024*0,0,0);//fighter

object* item000561=OBJaddnew(1087,962,377+1024*0,0,0);//swashbucker

object* item000562=OBJaddnew(1087,961,377+1024*0,0,0);//swashbucker

object* item000563=OBJaddnew(1088,961,376+1024*0,0,0);//fighter


object* item000565=OBJaddnew(1088,963,376+1024*0,0,0);//fighter

object* item000566=OBJaddnew(1083,965,354+1024*0,0,0);//mouse

object* item000567=OBJaddnew(1088,966,98+1024*1,0,0);//chest


object* item000569=OBJaddnew(1090,967,192+1024*1,0,0);//crate

object* item000570=OBJaddnew(1090,967,115+1024*0,0,0);//wine

object* item000571=OBJaddnew(1090,967,116+1024*0,0,0);//mead

object* item000572=OBJaddnew(1090,967,117+1024*0,0,0);//ale

object* item000573=OBJaddnew(1090,966,192+1024*0,0,0);//crate

object* item000574=OBJaddnew(1088,967,192+1024*0,0,0);//crate

object* item000575=OBJaddnew(1089,967,192+1024*1,0,0);//crate

object* item000576=OBJaddnew(1089,967,115+1024*0,0,0);//wine


object* item000580=OBJaddnew(1025,964,377+1024*0,0,0);//swashbucker

object* item000581=OBJaddnew(1026,964,376+1024*0,0,0);//fighter

object* item000582=OBJaddnew(1027,964,377+1024*0,0,0);//swashbucker

object* item000583=OBJaddnew(1026,965,377+1024*0,0,0);//swashbucker

object* item000584=OBJaddnew(1025,965,376+1024*0,0,0);//fighter

object* item000585=OBJaddnew(1027,965,376+1024*0,0,0);//fighter

object* item000586=OBJaddnew(1026,963,378+1024*0,0,0);//mage

object* item000587=OBJaddnew(1025,963,378+1024*0,0,0);//mage

object* item000588=OBJaddnew(1027,963,378+1024*0,0,0);//mage

object* item000589=OBJaddnew(1026,989,342+1024*0,0,0);//giant rat

object* item000590=OBJaddnew(1026,982,342+1024*0,0,0);//giant rat

object* item000591=OBJaddnew(1032,995,376+1024*0,0,0);//fighter

object* item000592=OBJaddnew(1033,994,377+1024*0,0,0);//swashbucker

object* item000593=OBJaddnew(1033,996,376+1024*0,0,0);//fighter

object* item000594=OBJaddnew(1030,995,378+1024*0,0,0);//mage

object* item000595=OBJaddnew(1031,994,378+1024*0,0,0);//mage

object* item000596=OBJaddnew(1041,1018,376+1024*0,0,0);//fighter

object* item000597=OBJaddnew(1044,1018,377+1024*0,0,0);//swashbucker

object* item000598=OBJaddnew(1042,1020,377+1024*0,0,0);//swashbucker


object* item000600=OBJaddnew(1044,1020,376+1024*0,0,0);//fighter

object* item000601=OBJaddnew(1043,1018,378+1024*0,0,0);//mage

object* item000602=OBJaddnew(1042,1019,378+1024*0,0,0);//mage

object* item000603=OBJaddnew(1042,1018,378+1024*0,0,0);//mage

object* item000604=OBJaddnew(1043,1019,376+1024*0,0,0);//fighter

object* item000605=OBJaddnew(1040,1019,377+1024*0,0,0);//swashbucker

myobj=OBJaddnew(1033,1007,300+1024*8,0,609);//matched door pair
myobj->more=(object*)OBJaddnew( 1034,1007,300 + 1024*9,0,(unsigned long)myobj);//matched door pair


object* item000610=OBJaddnew(1035,1007,321+1024*0,0,0);//statue

object* item000611=OBJaddnew(1036,1007,321+1024*1,0,0);//statue

object* item000612=OBJaddnew(1035,1008,321+1024*2,0,0);//statue

object* item000613=OBJaddnew(1036,1008,321+1024*3,0,0);//statue

object* item000614=OBJaddnew(1031,1007,321+1024*0,0,0);//statue


object* item000616=OBJaddnew(1032,1008,321+1024*3,0,0);//statue

object* item000617=OBJaddnew(1032,1007,321+1024*1,0,0);//statue

object* item000618=OBJaddnew(1031,1008,321+1024*2,0,0);//statue

object* item000619=OBJaddnew(1033,1009,382+1024*0,0,0);//guard

object* item000620=OBJaddnew(1035,1009,382+1024*0,0,0);//guard

object* item000621=OBJaddnew(1034,1009,382+1024*0,0,0);//guard

object* item000622=OBJaddnew(1033,1010,376+1024*0,0,0);//fighter

object* item000623=OBJaddnew(1034,1010,376+1024*0,0,0);//fighter

object* item000624=OBJaddnew(1035,1010,376+1024*0,0,0);//fighter

object* item000625=OBJaddnew(1036,1009,377+1024*0,0,0);//swashbucker

object* item000626=OBJaddnew(1032,1009,377+1024*0,0,0);//swashbucker

object* item000627=OBJaddnew(1036,1010,377+1024*0,0,0);//swashbucker

object* item000628=OBJaddnew(1032,1010,377+1024*0,0,0);//swashbucker

object* item000629=OBJaddnew(1031,1012,378+1024*0,0,0);//mage

object* item000630=OBJaddnew(1037,1012,378+1024*0,0,0);//mage

object* item000631=OBJaddnew(1033,1011,378+1024*0,0,0);//mage

object* item000632=OBJaddnew(1035,1011,378+1024*0,0,0);//mage

object* item000633=OBJaddnew(1034,1011,378+1024*0,0,0);//mage

object* item000634=OBJaddnew(1034,1014,252+1024*0,0,0);//chair


object* item000636=OBJaddnew(1033,1013,250+1024*0,0,0);//table

object* item000637=OBJaddnew(1033,1014,259+1024*0,0,0);//table leg

object* item000638=OBJaddnew(1034,1014,260+1024*0,0,0);//shadow


object* item000640=OBJaddnew(1034,1013,250+1024*1,0,0);//table

object* item000641=OBJaddnew(1035,1013,250+1024*2,0,0);//table

object* item000642=OBJaddnew(1033,1012,228+1024*0,0,0);//table

object* item000643=OBJaddnew(1034,1012,228+1024*1,0,0);//table

object* item000644=OBJaddnew(1035,1012,228+1024*2,0,0);//table








object* item000652=OBJaddnew(1036,1013,238+1024*0,0,0);//shadow

object* item000653=OBJaddnew(1036,1012,238+1024*0,0,0);//shadow







object* item000660=OBJaddnew(1033,1012,57+1024*0,0,0);//spellbook

object* item000661=OBJaddnew(1034,1012,58+1024*0,0,0);//spell





object* item000666=OBJaddnew(1035,1012,128+1024*0,0,0);//bread

object* item000667=OBJaddnew(1035,1012,129+1024*0,0,0);//meat

object* item000668=OBJaddnew(1034,1013,152+1024*0,0,0);//scroll


object* item000670=OBJaddnew(1035,1013,151+1024*0,0,0);//book


object* item000672=OBJaddnew(1038,1015,206+1024*1,0,0);//brazier

object* item000673=OBJaddnew(1038,1008,206+1024*1,0,0);//brazier

object* item000674=OBJaddnew(1030,1008,206+1024*1,0,0);//brazier

object* item000675=OBJaddnew(1030,1015,206+1024*1,0,0);//brazier


object* item000677=OBJaddnew(1029,1011,164+1024*1,0,0);//fireplace

object* item000678=OBJaddnew(1029,1009,216+1024*0,0,0);//bookcase

object* item000679=OBJaddnew(1029,1010,216+1024*4,0,0);//bookcase

object* item000680=OBJaddnew(1030,1009,216+1024*1,0,0);//bookcase

object* item000681=OBJaddnew(1030,1010,216+1024*5,0,0);//bookcase

object* item000682=OBJaddnew(1029,1012,216+1024*0,0,0);//bookcase

object* item000683=OBJaddnew(1030,1012,216+1024*1,0,0);//bookcase

object* item000684=OBJaddnew(1029,1013,216+1024*2,0,0);//bookcase

object* item000685=OBJaddnew(1030,1013,216+1024*3,0,0);//bookcase

object* item000686=OBJaddnew(1029,1014,216+1024*4,0,0);//bookcase

object* item000687=OBJaddnew(1030,1014,216+1024*5,0,0);//bookcase

object* item000688=OBJaddnew(1034,1014,378+1024*3,0,0);//mage



object* item000691=OBJaddnew(1038,1009,216+1024*0,0,0);//bookcase

object* item000692=OBJaddnew(1038,1010,216+1024*2,0,0);//bookcase


object* item000694=OBJaddnew(1038,1011,216+1024*2,0,0);//bookcase

object* item000695=OBJaddnew(1038,1012,216+1024*4,0,0);//bookcase

object* item000696=OBJaddnew(1038,1013,216+1024*0,0,0);//bookcase

object* item000697=OBJaddnew(1038,1014,216+1024*4,0,0);//bookcase

object* item000698=OBJaddnew(1031,1015,216+1024*6,0,0);//bookcase

object* item000699=OBJaddnew(1032,1015,216+1024*8,0,0);//bookcase

object* item000700=OBJaddnew(1033,1015,216+1024*10,0,0);//bookcase

object* item000701=OBJaddnew(1034,1015,216+1024*6,0,0);//bookcase

object* item000702=OBJaddnew(1035,1015,216+1024*8,0,0);//bookcase

object* item000703=OBJaddnew(1036,1015,216+1024*8,0,0);//bookcase

object* item000704=OBJaddnew(1037,1015,216+1024*10,0,0);//bookcase

object* item000705=OBJaddnew(1034,1006,319+1024*0,0,0);//protection field

object* item000706=OBJaddnew(1033,1006,319+1024*0,0,0);//protection field

object* item000707=OBJaddnew(1035,1006,319+1024*0,0,0);//protection field




object* item000711=OBJaddnew(1027,1003,377+1024*0,0,0);//swashbucker


object* item000713=OBJaddnew(1025,1003,376+1024*0,0,0);//fighter

object* item000714=OBJaddnew(1025,1000,378+1024*0,0,0);//mage

object* item000715=OBJaddnew(1027,1000,378+1024*0,0,0);//mage

object* item000716=OBJaddnew(1026,1000,378+1024*0,0,0);//mage

object* item000717=OBJaddnew(1026,1001,378+1024*0,0,0);//mage

object* item000718=OBJaddnew(1035,1012,115+1024*0,0,0);//wine

object* item000719=OBJaddnew(1035,1012,117+1024*0,0,0);//ale

object* item000720=OBJaddnew(1033,1013,188+1024*0,0,0);//bag

object* item000721=OBJaddnew(1033,1013,65+1024*0,0,0);//black pearl

object* item000722=OBJaddnew(1033,1013,66+1024*0,0,0);//bloodmoss

object* item000723=OBJaddnew(1033,1013,67+1024*0,0,0);//garlic

object* item000724=OBJaddnew(1033,1013,68+1024*0,0,0);//ginseng root

object* item000725=OBJaddnew(1033,1013,69+1024*0,0,0);//mandrake root

object* item000726=OBJaddnew(1033,1013,70+1024*0,0,0);//nightshade mushroom

object* item000727=OBJaddnew(1033,1013,71+1024*0,0,0);//spidersilk

object* item000728=OBJaddnew(1033,1013,72+1024*0,0,0);//volcanic ash

myobj=OBJaddnew(1051,915,300+1024*10,0,733);//matched door pair
myobj->more=(object*)OBJaddnew( 1051,916,300 + 1024*11,0,(unsigned long)myobj);//matched door pair


object* item000734=OBJaddnew(1081,932,349+1024*0,0,0);//dog

object* item000735=OBJaddnew(1093,970,349+1024*0,0,0);//dog

object* item000736=OBJaddnew(1050,939,349+1024*0,0,0);//dog

object* item000737=OBJaddnew(1038,942,349+1024*0,0,0);//dog

object* item000738=OBJaddnew(1030,986,349+1024*0,0,0);//dog

object* item000739=OBJaddnew(1045,1019,349+1024*0,0,0);//dog

object* item000740=OBJaddnew(1065,1015,349+1024*0,0,0);//dog

object* item000741=OBJaddnew(1039,974,349+1024*0,0,0);//dog

object* item000742=OBJaddnew(1036,980,349+1024*0,0,0);//dog

object* item000743=OBJaddnew(1036,976,349+1024*0,0,0);//dog

object* item000744=OBJaddnew(1039,982,349+1024*0,0,0);//dog

object* item000745=OBJaddnew(1037,974,349+1024*0,0,0);//dog



myobj=OBJaddnew(1042,974,298+1024*6,0,751);//matched door pair
myobj->more=(object*)OBJaddnew( 1042,975,298 + 1024*7,0,(unsigned long)myobj);//matched door pair


object* item000752=OBJaddnew(1037,973,376+1024*0,0,0);//fighter

object* item000753=OBJaddnew(1039,975,376+1024*0,0,0);//fighter

object* item000754=OBJaddnew(1036,977,376+1024*0,0,0);//fighter

object* item000755=OBJaddnew(1037,980,376+1024*0,0,0);//fighter

object* item000756=OBJaddnew(1039,981,376+1024*0,0,0);//fighter

object* item000757=OBJaddnew(1035,984,376+1024*0,0,0);//fighter

object* item000758=OBJaddnew(1034,973,376+1024*0,0,0);//fighter

object* item000759=OBJaddnew(1035,973,349+1024*0,0,0);//dog

object* item000760=OBJaddnew(1036,984,349+1024*0,0,0);//dog

object* item000761=OBJaddnew(1039,970,339+1024*7,0,0);//dead body

object* item000762=OBJaddnew(1039,970,338+1024*2,0,0);//blood

object* item000763=OBJaddnew(1034,978,338+1024*1,0,0);//blood

object* item000764=OBJaddnew(1039,978,338+1024*2,0,0);//blood


object* item000766=OBJaddnew(1035,971,338+1024*0,0,0);//blood

object* item000767=OBJaddnew(1038,984,338+1024*1,0,0);//blood

object* item000768=OBJaddnew(1034,983,338+1024*2,0,0);//blood

object* item000769=OBJaddnew(1040,980,338+1024*1,0,0);//blood

object* item000770=OBJaddnew(1037,977,338+1024*1,0,0);//blood

object* item000771=OBJaddnew(1037,982,339+1024*2,0,0);//dead body

object* item000772=OBJaddnew(1037,982,338+1024*1,0,0);//blood

object* item000773=OBJaddnew(1037,971,359+1024*0,0,0);//rabbit

object* item000774=OBJaddnew(1040,985,359+1024*0,0,0);//rabbit

object* item000775=OBJaddnew(1035,981,359+1024*0,0,0);//rabbit

object* item000776=OBJaddnew(1041,972,338+1024*1,0,0);//blood

object* item000777=OBJaddnew(1035,975,388+1024*0,0,0);//cat

object* item000778=OBJaddnew(1035,975,338+1024*1,0,0);//blood

object* item000779=OBJaddnew(1034,970,206+1024*1,0,0);//brazier

object* item000780=OBJaddnew(1041,970,206+1024*1,0,0);//brazier

object* item000781=OBJaddnew(1041,985,206+1024*1,0,0);//brazier

object* item000782=OBJaddnew(1034,985,206+1024*1,0,0);//brazier

object* item000783=OBJaddnew(1034,976,206+1024*1,0,0);//brazier

object* item000784=OBJaddnew(1041,976,206+1024*1,0,0);//brazier

object* item000785=OBJaddnew(1034,979,206+1024*1,0,0);//brazier

object* item000786=OBJaddnew(1041,979,206+1024*1,0,0);//brazier


object* item000788=OBJaddnew(1046,947,376+1024*0,0,0);//fighter

object* item000789=OBJaddnew(1047,947,377+1024*0,0,0);//swashbucker

object* item000790=OBJaddnew(1048,947,376+1024*0,0,0);//fighter

object* item000791=OBJaddnew(1047,945,378+1024*0,0,0);//mage

object* item000792=OBJaddnew(1046,949,349+1024*0,0,0);//dog


object* item000794=OBJaddnew(1045,974,376+1024*0,0,0);//fighter

object* item000795=OBJaddnew(1045,975,376+1024*0,0,0);//fighter

object* item000796=OBJaddnew(1045,976,376+1024*0,0,0);//fighter

object* item000797=OBJaddnew(1043,975,378+1024*0,0,0);//mage

object* item000798=OBJaddnew(1047,975,377+1024*0,0,0);//swashbucker


object* item000800=OBJaddnew(1046,976,377+1024*0,0,0);//swashbucker

object* item000801=OBJaddnew(1052,1011,377+1024*0,0,0);//swashbucker

object* item000802=OBJaddnew(1050,1009,378+1024*0,0,0);//mage

object* item000803=OBJaddnew(1037,979,342+1024*0,0,0);//giant rat

object* item000804=OBJaddnew(1051,990,342+1024*0,0,0);//giant rat

object* item000805=OBJaddnew(1053,1010,376+1024*0,0,0);//fighter

object* item000806=OBJaddnew(1053,1012,377+1024*0,0,0);//swashbucker

object* item000807=OBJaddnew(1053,1011,376+1024*0,0,0);//fighter

object* item000808=OBJaddnew(1050,1012,378+1024*0,0,0);//mage

object* item000809=OBJaddnew(1064,1002,376+1024*0,0,0);//fighter

object* item000810=OBJaddnew(1064,1001,376+1024*0,0,0);//fighter

object* item000811=OBJaddnew(1064,1003,377+1024*0,0,0);//swashbucker


object* item000813=OBJaddnew(1066,1002,378+1024*0,0,0);//mage

object* item000814=OBJaddnew(1059,981,376+1024*0,0,0);//fighter

object* item000815=OBJaddnew(1059,982,377+1024*0,0,0);//swashbucker

object* item000816=OBJaddnew(1059,983,376+1024*0,0,0);//fighter

object* item000817=OBJaddnew(1063,980,377+1024*0,0,0);//swashbucker

object* item000818=OBJaddnew(1064,982,382+1024*0,0,0);//guard

object* item000819=OBJaddnew(1062,984,377+1024*0,0,0);//swashbucker

object* item000820=OBJaddnew(1062,980,376+1024*0,0,0);//fighter

object* item000821=OBJaddnew(1061,984,376+1024*0,0,0);//fighter

object* item000822=OBJaddnew(1061,982,378+1024*0,0,0);//mage

object* item000823=OBJaddnew(1062,982,378+1024*0,0,0);//mage

object* item000824=OBJaddnew(1056,964,376+1024*0,0,0);//fighter

object* item000825=OBJaddnew(1057,964,377+1024*0,0,0);//swashbucker

object* item000826=OBJaddnew(1058,964,377+1024*0,0,0);//swashbucker

object* item000827=OBJaddnew(1057,965,377+1024*0,0,0);//swashbucker

object* item000828=OBJaddnew(1057,968,378+1024*0,0,0);//mage

object* item000829=OBJaddnew(1058,968,378+1024*0,0,0);//mage

object* item000830=OBJaddnew(1050,953,376+1024*0,0,0);//fighter

object* item000831=OBJaddnew(1051,953,377+1024*0,0,0);//swashbucker

object* item000832=OBJaddnew(1052,953,376+1024*0,0,0);//fighter

object* item000833=OBJaddnew(1050,950,378+1024*0,0,0);//mage

object* item000834=OBJaddnew(1052,950,378+1024*0,0,0);//mage

object* item000835=OBJaddnew(1051,954,376+1024*0,0,0);//fighter

object* item000836=OBJaddnew(1051,950,378+1024*0,0,0);//mage


object* item000838=OBJaddnew(1050,948,223+1024*0,0,0);//powder keg

object* item000839=OBJaddnew(1051,947,192+1024*0,0,0);//crate

object* item000840=OBJaddnew(1052,947,192+1024*1,0,0);//crate

object* item000841=OBJaddnew(1052,947,115+1024*0,0,0);//wine

object* item000842=OBJaddnew(1052,947,117+1024*0,0,0);//ale

object* item000843=OBJaddnew(1051,970,342+1024*0,0,0);//giant rat

object* item000844=OBJaddnew(1052,955,349+1024*0,0,0);//dog

object* item000850=OBJaddnew(1050,947,223+1024*0,0,0);//powder keg


object* item000860=OBJaddnew(1058,951,192+1024*0,0,0);//crate

object* item000861=OBJaddnew(1062,951,376+1024*0,0,0);//fighter

object* item000862=OBJaddnew(1062,952,377+1024*0,0,0);//swashbucker

object* item000863=OBJaddnew(1062,953,376+1024*0,0,0);//fighter

object* item000864=OBJaddnew(1060,952,378+1024*0,0,0);//mage

object* item000865=OBJaddnew(1063,951,377+1024*0,0,0);//swashbucker

object* item000866=OBJaddnew(1063,952,377+1024*0,0,0);//swashbucker

object* item000867=OBJaddnew(1063,953,377+1024*0,0,0);//swashbucker

object* item000868=OBJaddnew(1072,968,377+1024*0,0,0);//swashbucker

object* item000869=OBJaddnew(1073,968,376+1024*0,0,0);//fighter

object* item000870=OBJaddnew(1074,968,376+1024*0,0,0);//fighter
